title,lang,source_name,format,category,cefr_level,license,text
209_IRGOL01011.txt,en,icle500,document-level,learner,B1,CC0 1.0 (Public Domain),"In today world, education is one of the essential factors for being successful in life. Most people try to go to universities for obtaining a degree and being a literate person. Nearly a lot of people today believe that the key to successful life or an occupation is the quality of education but unfortunately nowadays most university degrees are theoretical and do not prepare students for the real world so they are therefore of little values. As a matter of fact, I completely agree with this issue and in the following paragraphs I explain why I'm agree about this issue .
At first, one question is considered, by obtaining a university degree are the students prepared for the real world? It is important to note that life outside the walls of university is distinctive. So it needs a skill and the ability to adapt to environment. When the students enroll in universities, they expect to gain knowledge and also the practical skills that they will need for their future .universities should prepare students for future work not just giving them theoretical concept about their majors. But unfortunately recent studies shows that universities fail to prepare students to a life after graduation. For example in accounting major instead of teaching students theoretical concepts. Universities must improve their communication skills and also their critical thinking for their real world so that they can be really skillful in their major .
Secondly, by passing the time peoples expectation is getting higher because they want to embrace new innovations and technologies. Future is waiting for the people who are creative and competitive. However; universities need to concentrate on the areas to prepare the students for the real world. The first one is improving the classroom. For example by equipping the classroom with the technology that is necessary for student training, we give them a chance to acquaint with this thing when they enter the real world. For example by equipping the classroom in mechanic major the students should know the latest technologies that can help them in their future work and on the other hand if they don't learn the practical concepts they can't begin a valuable job in future .
Thirdly, professors must be qualified and proficient in the subject or skills they are about to teach. The teacher who knows nothing about a subject cannot effectively teach students. They must employ professionals for their expertise. For example in English institution the teachers must be able to communicate with the target language. The teacher attempt to use a method that attracts the students when he or she teaches .
At last, I said that there are some factors that cause universities concentrate more on the practical things. I hope that universities change the process of their teaching that we can have a better life. A nation's future depends on the quality of workers it produces, Workers who are the students that well-equipped with knowledge and skills that universities prepare them ."
B2 2020 II_007-061 (255401f6-96d8-4438-8a29-834019502938).txt,et,elle,paragraph-level,learner,B2,CC BY 4.0,"Distantsõpe on sama efektiivne kui koolis kohal käimine. Distantsõpe on sama efektiivne kui koolis kohal käimine, sest kui laps millestkis aru ei saa, õpetaja teeb lapsega eraldi tundi. Koolis lapsi on palju klassis ja õpetajal natuke raskem tundi viia kui distantsõppel. Distantsõpel on lapsel rohkem aega. Ta saab ennast hommikul tund rohkem välja magada, kui tavaliselt, kui laps käis koolis. Last saab vaikuses ja rahus õppida. Kui ta millestkis aru ei saa. Alati õpetaja teda aitab ja teeb eraldi tundi lapsele. Kus ta selletab lahti lapsele mingi teema, millest laps aru ei saa. Distantsõpel on laps tähelepanelikkum natuke kui koolis, sest mitte miiski ei vii laspse tähelepanu eemale. Lapsel on natuke rohkem vaba aega-söömiseks ja tunnist puhkamisest. See on lapse jaoks väga hea, sest siis lapsel ei ole seda suurt koormust ja laps ei väsi nii väga ära. Kui laps on väga väsinud see segab tema õppimist. Distantõpe on lapse jaoks ka midagi uut. Laps hea meelega õppib läbi arvuti, sest lapsele meeldivad arvutit. Ja lapsel on igav istuda kodus karantiinis. Ta saab läbi arvuti näha oma koolisõpru. Ja õppida oma lemmikuid tunde, nagu ta õppis kui käis koolis. Nad savad ka teha vahe tunde oma klassiga, tantsida ja teha sporti läbi arvuti. Distantsõpe on väga efektiivne asi ja midagi uut lastele. Ja see väga pakkus neile huvi ja nad hea meelega õppisid. Mina ei ole üldse distantsõpest vastu, olen selle pool. Sest see meeldib lastele ja mina olen rahulikum, kui laps omas toas ja õppib. Ja lapsel distantsõppel hinnad veel parem, kui laps käis koolis. Irina."
0024.xml,en,cefr-asag,document-level,learner,A2,CC BY-NC-SA 4.0,"Last summer I went to Thailand with a volunteer organisation. I went to a orphanage, and the projet is to cleaning and painting this orphanage."
0405.xml,en,cefr-asag,document-level,learner,C1,CC BY-NC-SA 4.0,"In order to take a stance on that statement, it is necessary to give a more accurate definition of the word ""privacy"". According to me, the right to privacy relates to the possibility, not of hiding some of our actions, but to be able to live without having  judging eye following us in our thoughts and deeds."
0329.xml,en,cefr-asag,document-level,learner,B1,CC BY-NC-SA 4.0,"I would try to convice poilitics that our productions's method is way less efficient than other methods. As an example, permacultural production of food which try to work with the nature instead of working against, has already prooved his ability to feed a good amount of population without causing any damages to the nature we're living in. It goes even more than than the only production of food. Indeed, the idea is to help the nature by recreate nice conditions for her to expand herself. This method is a good response to deserts due only to abusive deforestation. We can apply this method for ourserlves, but the deal is becoming so much important that we have to implicate politics into that matter. It might be hard, as this new method can't be used for big marchandizing and only work at local level. That is why anybody can start to practise on they own, wherever there are -even in cities - but they must keep in mind that the idea must appear at a largest level."
0407.xml,en,cefr-asag,document-level,learner,B2,CC BY-NC-SA 4.0,"We are tought to have a balanced diet early in life but the society in wich we live has a tendency to make us eat whatever is advertised the most. Be eat fast food, lots of sugar-base product and a lot of meat."
Essee (42eb207b-bca0-4eec-a46d-26ad039cf792).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Eestimaale jõudis kino 1896. aastal, mil Tallinnas ja Tartus korraldati esimesi avalikke kinoseansse ning eestlane sai näha maailmas sensatsiooni tekitanud elavaid pilte: Ameerika kiirrongi, Pariisi tänavapilti, suplust meres.
Kino tuli ja võitis; ta muutus aastateks laadapalagani üheks osaks.
1947 a. hakkab tegutsema Tallinna Kinostuudio, mis aastast 1963 saab nimeks ""Tallinnfilm"" ning samuti valmib esimene sõjajärgne eesti mängufilm ""Elu tsitadellis"".

1951a.
Valmib ""Lenfilmi"" baasil esimene eesti värviline mängufilm ""Valgus Koordis"" Hans Leberechti romaani põhjal, peaosas Georg Ots.

Jakobsoni näidend ""Elu tsitadellis"" ja H. Leberechti jutustus ""Valgus Koordis"" said Stalini preemia.

Tolleaegne näitekirjandus on lausa eeskujuandvalt aktuaalne, teenides kriitika kiitust nõutavate teemade kajastamisega, kusjuures temaatilised rõhuasetused muutuvad sünkroonselt partei otsuste ja kampaaniatega.
Näidendite poeetika on eepilise ilmega - Jakobson nimetabki oma teoseid dramaatilisteks jutustusteks -, iseloomulikud on paljud hargnevad tegevusliinid, arvukas tegelaskond, jutustavad ja kommenteerivad monoloogid, proosapärased kirjeldused remarkides.

Jakobsonliku dramaatilise jutustuse kõrvalt kaob 1950-ndateks komöödia žanr.

Sõjajärgne draamakirjandus on võrdlemisi üheülbaline, suhteliselt piiratud arv teemasid, konflikte, tüüpe rändab väikeste variatsioonidega näidendist näidendisse.
Esimesed eesti nõukogude näidendid tegelevad sõjasündmuste ja Saksa okupatsiooniga: Mart Raua ""Karastus"" (1945), Hugo Raudsepa ""Rotid"" (1946), Johannes Semperi ""Aja käsk"" (1946) jt.Jakobsoni karjäärile paneb aluse draama ""Elu tsitadellis"" (1946), ainus tema sõjajärgseist näidendeist, mida kannatas lavale tuua kolmkümmend aastat hiljemgi (""Vanemuine"", 1976, lav Epp Kaidu).
See on omamoodi ibsenliku perekonnadraama ja marksistliku ideoloogia amalgaam.
Peategelane, vanade keelte professor August Miilas (tema prototüübiks peeti Tuglast), sulgub sõja lõpupäevil oma ""tsitadelli"", et väliseid võitlusi eirates pühenduda vaimutööle.
Kuid rindejoon jookseb läbi ta enese perekonnast, nii et professori püüd püüd säilitada erapooletus luhtub, sümboolseks võimendatuna eramut ümbritseva tara kokkuvarisemise läbi.

Filmi tegevus toimub väikeses elukohas, kus elab intelligents.
Seal asub üks puumaja, mis on ringi kõrge taraga piiratud.
Majas elab professor August Miilas oma perega.
Ta kujundas oma maailma, milles ta elab oma reeglite järgi ja soovib, et ka tema perekonnaliikmed jälgiksid neid.
Professor Miilas kogu elu tegeleb teadusega ja ta üldse ei huvita poliitika.
Professoril on kaks poega, Ralf ja Karl, ja tütar Liidia.
Nendega koos elavad veel professori naine Eva ja koduabiline Anna.

Annal on poeg, major Ants Guslap, kellest ta ei rääkinud mitte kunagi.
Ta teenib Nõukogude Armees, seda me saime teada filmi alguses.
Sõjategevuse puhul professori naabrid on väga erutanud ja nad mõtlevad, et oleks parem välismaale kolima.

Professori vanem poeg Ralf ja onupoeg Rihard tulevad professori külla.
August Miilas on väga rõõm, et Ralf tuli tema juurde, ta loodab, et Ralf aitab teda tema teadusetöös, sest nagu professor mõtleb tema vanem poeg on pühendanud teadusele.

Filmi alguses toimub Liidia ja Ants Guslapi äkiline kohtumine, mille pärast nad olid teineteisest huvitanud.
Iga kord, kui nad kohtusid, Liidia oli väga tähelepanulik tema vastu.

Linnas sõjategevuse puhul on palju havatuid.

Liidia küsib isalt lubadust, kas on võimalik nendes majas havatud sõdurid paigutada ja opereerida, professoril ei ole selle kohta midagi vastu.
Havatud sõdurite seas on professori õpilane Jaan Sander, keda opereerib professor Golovin, kes palju kuulis prof.
Miilasest, samuti luges tema artikleid.

Nõukogude Armee vabastas eesti saklastest, selle uudise August Miilas sai teada oma sünnipäeva ajal koos oma külalistega.
Karl otsustab sõjaväkke minna, sest peab seda oma kodanikukohuks.
Muidugi tema isa oli selle vastu.
Ta ütles, et nende peres ei olnud sõdurit.
Kõige kallim professori jaoks on Vabadus.
Karli otsustuse pärast major Guslap ja professor Miilas tülitsevad.
Liidia muretseb, ta on juba tüdinenud sellest, et isa kogu aeg otsustab oma laste eest.
Ta mõtleb, et tema jaoks on parem Tartu Ülikooli õppida minna, major Guslap on nõus temaga.

Ralf ja Rihard terve sõja ajal kaasaitasid sakslasi, nad varastasid, tapsid ja said selle eest palju raha kätte.
Nende jaoks ei olnud midagi püha, kui Ralfi isa sai teada, et nad on kuritegijad, nad lihtsalt otsustasid teda tappa, aga major Guslap sattus õiges kohas, õigel ajal.

Filmi lõpus professor Miilas saab aru, et tema laste valik on õige, sest just see annab talle vabaduse."
PHA0111001A.txt,cs,merlin-cs,paragraph-level,learner,A2,CC BY-SA 4.0,"Ahoj, Jano! Jak se máš?
Děkuju za e-mail, jsem moc rada. Chtela bych vědět, kde bude oslava tvých narozenin? Kdy je začátek oslavy? Ještě chtela bych vědet, kdo tam bude? Kdo jsou další hosty?
Chtela bych byt se svém přitelem.
Děkuju
Ahoj!"
1031_0003012.txt,de,merlin-de,paragraph-level,learner,B2,CC BY-SA 4.0,"Sehr geehrte Damen und Herren,
Als ein  in unserem Unternehmen für Immobilie zuständige Person, erlaube ich mich einige Tipps bezüglich dem Immobilienmarkt zu geben.
Für uns  steht in der ErstenLinie sowie die Arbeitsklima wie auch gute Verhältnisse unseren Mitarbeitern. Nutzte eine Gelegenheit habe ich einen kurzen Überblick in den Immobilienmarkt unserer Stadt gemacht. 
Laut Statistik ist es in unserer Stadt ein überwiegender Teil 1-Zimmer Wohnung. Es macht 56 Prozent. Gründ dafür ist eine höhe Anzahl der Studenten.  Eigene Häuser gibt es eher weniger, denn sie kann nicht jeder  leisten. Mehrere Zimmers Wohnungen sind auch vorhanden
Beim Suchen nach einem Haus oder einer kleinen Wohnung müssen sie Folgendes beachten:
die Entfernung von dem Arbeitsplatz, wenn sie ausser Stadt wohnen, sollen Sie dann mit dem Fahrkosten rechnen und näturlich mit dem Strassenverhere  letzteres kann natürlich nicht jeder ertragen) ein Haus (wenn Sie sich für ein Haus entscheiden, kommt dann natürlich ein Kredit in Frage mit den kleine Raten ist es viel besser als ein Mittobjeckt, denn Sie geben das Gled nicht aus, was beim Mitten der Fall ist, sondern Investieren in Ihren Eigenturm.  Unseren Banken geben gerne Kredit . bei sehr tiefen % wenn Sie sich trotzdem fürs Mitten entscheiden, dann suchen Sie sich etwas kleines aus. ein zimmer wohnung passt dann am besten was Sie auch in Kauf nehmen müssen, ist natürlich Kaupzion, je nach Wohnung kann er bis 1000 Euro sein.
Unser Unternehmen bietten  eine Reihe Möglichkeiten. Wir suchen für jeden Mitarbeiter eine beste Möglichkeit, Sie sollen uns lediglich am Ende sagen, was Ihnen am Herze liegt.
Ich hoffe, mit diesem Schreiben Ihnen gedient zu haben.
Hochachtungsvoll 
Michael Winkelmann"
Minust paremat pole (ac7b476c-976d-43a2-a60b-98ae2e099b3c).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Seda olümpiaaditööd  kirjutavad paljud õpilased erinevatest koolidest.
Konkurents sellel võistlusel on suur, sest kõik tõesti tahavad olla parimad ja see, kes võidab sellel olümpiaadil, on meile praegu tundmatu.
Arvan, et just mina pean pääsema olümpiaadi lõppvooru oma kooli esindama, sest mitte keegi ei ole nii edukas kui mina.
Ma ei jäta sellist võimalust kasutamata ja  teen kõik selle nimel, et minu töö valitaks parimaks.
Selles töös mina tahan rääkida teile, miks mina olen selline õpilane, kes võiks  kõige paremini meie kooli esindada.

Mina olen kuueteistkümneaastane tüdruk ja õpin Tallinna Pae Gümnaasiumis kümnendas klassis.
Minu arvates on mul väga palju positiivseid omadusi, mis sobivad, et  osaleksin  sellel olümpiaadil.
Ega teie ei usu mind?
  Püüan  teid  ümber veenda.... Ma olen väga haritud ja töökas ja see aitab mul osaleda erinevates projektides.
Mul on  kaks sõbrannat, aga kumbki ei ole teinud nii palju erinevaid projekte kui mina.
Ma ei kirjutanud neid kõiki hästi, aga mulle meeldis osaleda.
  Olen väga huvitatud enda arendamisest ja  õppimisest ning  alati näitan enda aktiivsust teistest rohkem.

Teisi  õpilasi minu klassist ei huvita õppimine  nii kui mind , ega osale nad ka projektides ja konkurssidel  nii tihti kui mina.
Kõikidele meeldib minuga suhelda, sest olen väga tark ja mul on hea suhtlemisoskus.
Mul pole mitte kusagil olnud probleeme inimestega suhtlemisel, ei teinud midagi ebaseaduslikku täna ega ole seda teinud ka varem  ja mind ei karistatud ega ole ka kunagi karistatud  mingi halva asja eest.
Mina ei sõltu teistest inimestest, olen aus ja abivalmis, olen tõeline sõber ja oskan väga paljusid asju teha.
Olen enesekindel:  tean mida ma tahan.
Ja tean hästi seda, mida ma oskan  hästi teha ja mida halvasti.

Kõik need minu omadused on väga head.
Mina ei ole ideaalne, aga kavatsen olla veel parem.
Arvan, et ma saan võimaluse oma kooli esindada.

Lõpuks võin öelda ainult seda, et mind  ei huvita mitte see, mida ma sellisel olümpiaadil hea koha eest saan, vaid see, et ma seal osalen ja see on minu jaoks huvitav.
Aga mul on teile palve: ärge valige teisi õpilasi, sest minu arvates keegi ei ole kirjutanud seda tööd paremini kui mina.
Ja veel ei tahaks, et keegi teine saab võimaluse esindada meie kooli."
